id,idempotency_token,from_user_id,from_account_id,from_address,from_amount,from_token_id,to_user_id,to_account_id,to_address,to_amount,to_token_id,exchange_rate,exchange_rate_calculated_at,exchange_pair_id,exchange_account_id,exchange_wallet_address,metadata,encrypted_metadata,status,error_code,error_description,created_at,updated_at
txn_01cydv3hjm22v0nm1rqdb7xsqf,619263,,,fnce636119703054,536848422538363264,,,,wbjk464278239268,536848422538363264,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.388491Z,2018-12-11T05:16:18.405135Z
txn_01cydv4v0vkh0t2p8mmqaqdhrt,3772063,,,fnce636119703054,804538163062968704,,,,ymqx266207727059,804538163062968704,,,,,,,{},{},confirmed,,,2018-12-11T05:17:00.827324Z,2018-12-11T05:17:07.052376Z
txn_01cydv3eyxgzezhs89xjxkhp7g,9995885,,,fnce636119703054,975707000405929728,,,,wbjk464278239268,975707000405929728,,,,,,,{},{},confirmed,,,2018-12-11T05:16:15.709069Z,2018-12-11T05:16:15.719948Z
txn_01cydv3f7qtgec7qmz239nx2hx,6455740,,,fnce636119703054,193793712948982304,,,,wbjk464278239268,193793712948982304,,,,,,,{},{},confirmed,,,2018-12-11T05:16:15.991560Z,2018-12-11T05:16:16.021604Z
txn_01cydv3faq747dvcgmp4mytc42,8111357,,,fnce636119703054,795545307441341440,,,,wbjk464278239268,795545307441341440,,,,,,,{},{},confirmed,,,2018-12-11T05:16:16.088005Z,2018-12-11T05:16:16.110698Z
txn_01cydv3fvyybd76cm77jb4cgzb,4820193,,,fnce636119703054,281133067146027712,,,,wbjk464278239268,281133067146027712,,,,,,,{},{},confirmed,,,2018-12-11T05:16:16.638813Z,2018-12-11T05:16:16.649204Z
txn_01cydv3g4asrnbm3wbtyagrx0s,7993697,,,fnce636119703054,274265159608596768,,,,wbjk464278239268,274265159608596768,,,,,,,{},{},confirmed,,,2018-12-11T05:16:16.906113Z,2018-12-11T05:16:16.922285Z
txn_01cydv3gfgxeqqwts5eta15tcq,9402815,,,fnce636119703054,344631234738879936,,,,wbjk464278239268,344631234738879936,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.264036Z,2018-12-11T05:16:17.282555Z
txn_01cydv3gyr9kzmd6yv75a496ak,1615934,,,fnce636119703054,414941151274524800,,,,wbjk464278239268,414941151274524800,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.752070Z,2018-12-11T05:16:17.776240Z
txn_01cydv3haa566a7y2wecqzrdtj,5881988,,,fnce636119703054,746854675820711296,,,,wbjk464278239268,746854675820711296,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.122593Z,2018-12-11T05:16:18.135874Z
txn_01cydv3hfwghgxat2dyfsaxxk5,2909164,,,fnce636119703054,683805503542352128,,,,wbjk464278239268,683805503542352128,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.300434Z,2018-12-11T05:16:18.313630Z
txn_01cydv3htysnxv13cnb4b8a7jt,8037313,,,fnce636119703054,70037718731591144,,,,wbjk464278239268,70037718731591144,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.654732Z,2018-12-11T05:16:18.678042Z
txn_01cydv3hy6s1akpjx39vgr9k2a,716938,,,fnce636119703054,553350995000923904,,,,wbjk464278239268,553350995000923904,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.758586Z,2018-12-11T05:16:18.785063Z
txn_01cydv3j93vfwjrk4v8v1e9m14,4568860,,,fnce636119703054,966270465514711936,,,,wbjk464278239268,966270465514711936,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.107972Z,2018-12-11T05:16:19.138356Z
txn_01cydv4v0tbgswvb5mz7faqwbp,6546363,,,fnce636119703054,796085489221528064,,,,ymqx266207727059,796085489221528064,,,,,,,{},{},confirmed,,,2018-12-11T05:17:00.826564Z,2018-12-11T05:17:07.100814Z
txn_01cydv3f1s6mt3s6z4wz080jx7,3745427,,,fnce636119703054,980722019369083904,,,,wbjk464278239268,980722019369083904,,,,,,,{},{},confirmed,,,2018-12-11T05:16:15.801036Z,2018-12-11T05:16:15.818127Z
txn_01cydv3g6z4z258tckav9df53y,3098482,,,fnce636119703054,264665538396061888,,,,wbjk464278239268,264665538396061888,,,,,,,{},{},confirmed,,,2018-12-11T05:16:16.991903Z,2018-12-11T05:16:17.020504Z
txn_01cydv3gffwrfb4xt8wbhn2xwz,1499811,,,fnce636119703054,490083466661491584,,,,wbjk464278239268,490083466661491584,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.263695Z,2018-12-11T05:16:17.275190Z
txn_01cydv3gvppsfzgvppdzb9r1mv,6451520,,,fnce636119703054,994596463178362240,,,,wbjk464278239268,994596463178362240,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.654884Z,2018-12-11T05:16:17.687248Z
txn_01cydv3hty7z7fx1ge12cbzwy7,4913281,,,fnce636119703054,845382544300449280,,,,wbjk464278239268,845382544300449280,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.654281Z,2018-12-11T05:16:18.672325Z
txn_01cydv3jmze3tg3ynhn6f71d8t,9110702,,,fnce636119703054,518848679291740480,,,,wbjk464278239268,518848679291740480,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.487111Z,2018-12-11T05:16:19.497278Z
txn_01cydv3jt8rav7xanx3csfwjwc,3649685,,,fnce636119703054,753741879652229888,,,,wbjk464278239268,753741879652229888,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.656398Z,2018-12-11T05:16:19.674531Z
txn_01cydv3k262efec8nze356vc1v,4472189,,,fnce636119703054,485448068195396096,,,,wbjk464278239268,485448068195396096,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.910498Z,2018-12-11T05:16:19.933225Z
txn_01cydv3kk5fh0hy07q324ztrq2,5681240,,,fnce636119703054,409984899576781504,,,,wbjk464278239268,409984899576781504,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.453426Z,2018-12-11T05:16:20.495518Z
txn_01cydv3kvn9r7kttjd0s3f4tng,4786624,,,fnce636119703054,285765696354793312,,,,wbjk464278239268,285765696354793312,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.725366Z,2018-12-11T05:16:20.754312Z
txn_01cydv3kyk1786sv46w9p2wyg3,9722057,,,fnce636119703054,102508353887431840,,,,wbjk464278239268,102508353887431840,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.819368Z,2018-12-11T05:16:20.830587Z
txn_01cydv3mc78zzm45tgd4gc19tv,3035306,,,fnce636119703054,482349167509955072,,,,wbjk464278239268,482349167509955072,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.255928Z,2018-12-11T05:16:21.274971Z
txn_01cydv4v82d1f430ygv9m8crtf,5019158,,,fnce636119703054,127620374933690944,,,,wbjk464278239268,127620374933690944,,,,,,,{},{},confirmed,,,2018-12-11T05:17:01.058148Z,2018-12-11T05:17:07.130344Z
txn_01cydv3fdmhjtgs9xm64tbynt6,3340,,,fnce636119703054,804036966675770880,,,,wbjk464278239268,804036966675770880,,,,,,,{},{},confirmed,,,2018-12-11T05:16:16.181018Z,2018-12-11T05:16:16.202460Z
txn_01cydv3fp6ttpgne44qj9a8y4z,6755705,,,fnce636119703054,431691449129303936,,,,wbjk464278239268,431691449129303936,,,,,,,{},{},confirmed,,,2018-12-11T05:16:16.454889Z,2018-12-11T05:16:16.484152Z
txn_01cydv3gcpe9jjcjsbxxyv93jd,2879578,,,fnce636119703054,306436029815585280,,,,wbjk464278239268,306436029815585280,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.174162Z,2018-12-11T05:16:17.190733Z
txn_01cydv3gffwe7th5d5shqdbntr,5943182,,,fnce636119703054,771213035936386816,,,,wbjk464278239268,771213035936386816,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.263852Z,2018-12-11T05:16:17.287933Z
txn_01cydv3gjdeme9wkhyj46v7v5m,2595565,,,fnce636119703054,900482089091564288,,,,wbjk464278239268,900482089091564288,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.357146Z,2018-12-11T05:16:17.376322Z
txn_01cydv3grf6njz8bjh7z0z9t6d,9125012,,,fnce636119703054,128282201771853456,,,,wbjk464278239268,128282201771853456,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.551271Z,2018-12-11T05:16:17.577872Z
txn_01cydv3hczzdbbj0ra5k6pch61,1602186,,,fnce636119703054,869538932670223232,,,,wbjk464278239268,869538932670223232,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.207572Z,2018-12-11T05:16:18.225017Z
txn_01cydv3hr3vp48kb82cxzfhq9v,1329883,,,fnce636119703054,84053926728354208,,,,wbjk464278239268,84053926728354208,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.563775Z,2018-12-11T05:16:18.588219Z
txn_01cydv3j22t91k7a7mf5gg7m44,7047386,,,fnce636119703054,708372838972211456,,,,wbjk464278239268,708372838972211456,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.882872Z,2018-12-11T05:16:18.900601Z
txn_01cydv3jcb9skdj9ywhs7kafbm,315203,,,fnce636119703054,652192364157025792,,,,wbjk464278239268,652192364157025792,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.211485Z,2018-12-11T05:16:19.225830Z
txn_01cydv3jjf65hgvc07p6dm8r8w,6063949,,,fnce636119703054,4136263631858151,,,,wbjk464278239268,4136263631858151,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.407947Z,2018-12-11T05:16:19.425403Z
txn_01cydv3jws3gbfbejyk5a97qzw,6231638,,,fnce636119703054,533320620969129344,,,,wbjk464278239268,533320620969129344,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.737377Z,2018-12-11T05:16:19.754477Z
txn_01cydv3fgfadxehz7nacvwktfm,5589888,,,fnce636119703054,564222893985893184,,,,wbjk464278239268,564222893985893184,,,,,,,{},{},confirmed,,,2018-12-11T05:16:16.271923Z,2018-12-11T05:16:16.282864Z
txn_01cydv3g1fann4m1bf94cfjzjb,8564969,,,fnce636119703054,670513714744875520,,,,wbjk464278239268,670513714744875520,,,,,,,{},{},confirmed,,,2018-12-11T05:16:16.815244Z,2018-12-11T05:16:16.828250Z
txn_01cydv3grfaqzhgs4jnc0szz9n,7590765,,,fnce636119703054,730428874187947136,,,,wbjk464278239268,730428874187947136,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.551870Z,2018-12-11T05:16:17.570062Z
txn_01cydv3h4qd3e82fmfg1ebzmvm,8844398,,,fnce636119703054,324123529572308032,,,,wbjk464278239268,324123529572308032,,,,,,,{},{},confirmed,,,2018-12-11T05:16:17.943496Z,2018-12-11T05:16:17.953442Z
txn_01cydv3hcz8mkhg4wfvtpcgx7s,385560,,,fnce636119703054,650370146206450688,,,,wbjk464278239268,650370146206450688,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.207506Z,2018-12-11T05:16:18.218834Z
txn_01cydv3hfwzfqk8v60pat9zygf,9206540,,,fnce636119703054,482017279457524608,,,,wbjk464278239268,482017279457524608,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.300442Z,2018-12-11T05:16:18.320959Z
txn_01cydv3j5kpqm4w5w1y0x826z8,9312564,,,fnce636119703054,701743509252644992,,,,wbjk464278239268,701743509252644992,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.995999Z,2018-12-11T05:16:19.021151Z
txn_01cydv3j94qj69qgs9aj60wt2h,5963871,,,fnce636119703054,171751487453428288,,,,wbjk464278239268,171751487453428288,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.108113Z,2018-12-11T05:16:19.119358Z
txn_01cydv3jfj4vpc30ntp9d3en3q,1842005,,,fnce636119703054,723873797283649024,,,,wbjk464278239268,723873797283649024,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.314851Z,2018-12-11T05:16:19.341493Z
txn_01cydv3k7fsc2fgnskdp4s7mgc,1568256,,,fnce636119703054,100839775095184048,,,,wbjk464278239268,100839775095184048,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.079566Z,2018-12-11T05:16:20.097486Z
txn_01cydv3kvnma4r3qvk7r8nd5vm,5937047,,,fnce636119703054,91881939669274384,,,,wbjk464278239268,91881939669274384,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.725260Z,2018-12-11T05:16:20.747713Z
txn_01cydv3m3v5vspg5j42wbbkc8v,1564675,,,fnce636119703054,796656533868218880,,,,wbjk464278239268,796656533868218880,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.987192Z,2018-12-11T05:16:21.015554Z
txn_01cydv3hr3797fgm0g0rg41hmp,3014140,,,fnce636119703054,113231115130753568,,,,wbjk464278239268,113231115130753568,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.563892Z,2018-12-11T05:16:18.581801Z
txn_01cydv3hy6qbexzk8wf70akcma,1075342,,,fnce636119703054,664744359932515968,,,,wbjk464278239268,664744359932515968,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.758433Z,2018-12-11T05:16:18.774543Z
txn_01cydv3jmythxhxcqksgnrjtex,6875353,,,fnce636119703054,884262538834490240,,,,wbjk464278239268,884262538834490240,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.487000Z,2018-12-11T05:16:19.506575Z
txn_01cydv3jqmdq3xyw97rd34yh3t,1686582,,,fnce636119703054,93444579474846080,,,,wbjk464278239268,93444579474846080,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.572288Z,2018-12-11T05:16:19.583142Z
txn_01cydv3k26z6z391nxrhxcr01b,1802147,,,fnce636119703054,882238221010779008,,,,wbjk464278239268,882238221010779008,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.910673Z,2018-12-11T05:16:19.927591Z
txn_01cydv3kp6tqc9gvgbywnpx6wn,7366598,,,fnce636119703054,486680578906529472,,,,wbjk464278239268,486680578906529472,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.550882Z,2018-12-11T05:16:20.569889Z
txn_01cydv3krzk495rwraneymgdt4,8584037,,,fnce636119703054,261605560396770400,,,,wbjk464278239268,261605560396770400,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.639132Z,2018-12-11T05:16:20.663980Z
txn_01cydv3kykyeeqtmmsmc7xesqn,6950103,,,fnce636119703054,511252811990239104,,,,wbjk464278239268,511252811990239104,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.819369Z,2018-12-11T05:16:20.839655Z
txn_01cydv3m18cpw2c690v0vxchtc,2618816,,,fnce636119703054,192919793906160320,,,,wbjk464278239268,192919793906160320,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.904925Z,2018-12-11T05:16:20.915673Z
txn_01cydv3mhjz653ergp1qk3pcq7,2853725,,,fnce636119703054,420007399596969856,,,,wbjk464278239268,420007399596969856,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.426361Z,2018-12-11T05:16:21.451224Z
txn_01cydv3n35vb38hycyp46842at,6783266,,,fnce636119703054,169633525722785792,,,,wbjk464278239268,169633525722785792,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.989315Z,2018-12-11T05:16:22.018062Z
txn_01cydv3nzad804mads3v66q6c8,9260988,,,fnce636119703054,595287196090413696,,,,wbjk464278239268,595287196090413696,,,,,,,{},{},confirmed,,,2018-12-11T05:16:22.890133Z,2018-12-11T05:16:22.910558Z
txn_01cydv3htxq99rz2ategm48rns,8265770,,,fnce636119703054,700232671625085056,,,,wbjk464278239268,700232671625085056,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.653630Z,2018-12-11T05:16:18.665935Z
txn_01cydv3j5k3jbhf01g5grd3wmw,8352646,,,fnce636119703054,759178426255199744,,,,wbjk464278239268,759178426255199744,,,,,,,{},{},confirmed,,,2018-12-11T05:16:18.995941Z,2018-12-11T05:16:19.012858Z
txn_01cydv3k26jxp6tbzmsjy8xrp8,9663695,,,fnce636119703054,746285106140791296,,,,wbjk464278239268,746285106140791296,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.910550Z,2018-12-11T05:16:19.921116Z
txn_01cydv3k4rye6hndggx9sj27gq,1564968,,,fnce636119703054,392062916365253952,,,,wbjk464278239268,392062916365253952,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.992815Z,2018-12-11T05:16:20.006365Z
txn_01cydv3kk5kfwasdjpkhy019wx,5405429,,,fnce636119703054,366589006222031296,,,,wbjk464278239268,366589006222031296,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.453734Z,2018-12-11T05:16:20.475466Z
txn_01cydv3m18qjsjnvv3pem4zynd,608495,,,fnce636119703054,529682769210608512,,,,wbjk464278239268,529682769210608512,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.904804Z,2018-12-11T05:16:20.926596Z
txn_01cydv3m6pm2n22g7qxk5avbay,1661588,,,fnce636119703054,573157097355085120,,,,wbjk464278239268,573157097355085120,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.078468Z,2018-12-11T05:16:21.092493Z
txn_01cydv3mx5brbdj6b1a835tkt1,6729998,,,fnce636119703054,686161923931602688,,,,wbjk464278239268,686161923931602688,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.797621Z,2018-12-11T05:16:21.810078Z
txn_01cydv3n34zkwf1h7xt4bw3vh7,8975444,,,fnce636119703054,801804602409982336,,,,wbjk464278239268,801804602409982336,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.988943Z,2018-12-11T05:16:22.003723Z
txn_01cydv3n8x29m9a4qewfc1da1j,1298155,,,fnce636119703054,759624581586738304,,,,wbjk464278239268,759624581586738304,,,,,,,{},{},confirmed,,,2018-12-11T05:16:22.173995Z,2018-12-11T05:16:22.189677Z
txn_01cydv3nkd8ya1s5pvneaek2ff,7223139,,,fnce636119703054,347582581584184192,,,,wbjk464278239268,347582581584184192,,,,,,,{},{},confirmed,,,2018-12-11T05:16:22.509862Z,2018-12-11T05:16:22.524696Z
txn_01cydv3p59g1mfahg93xfstbgp,5168064,,,fnce636119703054,696649939215111040,,,,wbjk464278239268,696649939215111040,,,,,,,{},{},confirmed,,,2018-12-11T05:16:23.081927Z,2018-12-11T05:16:23.098043Z
txn_01cydv3jcbpg71ng1cx9r7c1vh,1872417,,,fnce636119703054,257007816610684608,,,,wbjk464278239268,257007816610684608,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.211475Z,2018-12-11T05:16:19.231996Z
txn_01cydv3jfjv7tws32agvxea1se,1621539,,,fnce636119703054,26353567671071552,,,,wbjk464278239268,26353567671071552,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.314701Z,2018-12-11T05:16:19.331968Z
txn_01cydv3jjfd742y485136cntmf,8311712,,,fnce636119703054,67471063576127312,,,,wbjk464278239268,67471063576127312,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.407979Z,2018-12-11T05:16:19.419523Z
txn_01cydv3jws3vcfqkz9pzqjw842,5081518,,,fnce636119703054,606813459591741952,,,,wbjk464278239268,606813459591741952,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.737407Z,2018-12-11T05:16:19.761267Z
txn_01cydv3jzge52s0xy40mztqef0,7053907,,,fnce636119703054,570591918514420288,,,,wbjk464278239268,570591918514420288,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.824515Z,2018-12-11T05:16:19.844765Z
txn_01cydv3kcvq1264esya18ggjb0,3201143,,,fnce636119703054,17577504010179546,,,,wbjk464278239268,17577504010179546,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.251969Z,2018-12-11T05:16:20.279182Z
txn_01cydv3kg7sft03vqg08270avk,532465,,,fnce636119703054,277831678294528384,,,,wbjk464278239268,277831678294528384,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.359647Z,2018-12-11T05:16:20.390412Z
txn_01cydv3kk5hwh1bpkyz3pdk2ab,4449900,,,fnce636119703054,279457612474898208,,,,wbjk464278239268,279457612474898208,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.453647Z,2018-12-11T05:16:20.486738Z
txn_01cydv3krzdn8yapb697xftkrv,4568188,,,fnce636119703054,589169975527291904,,,,wbjk464278239268,589169975527291904,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.639170Z,2018-12-11T05:16:20.652441Z
txn_01cydv3meta287z5wxw8gtfa94,1998175,,,fnce636119703054,273655196081180608,,,,wbjk464278239268,273655196081180608,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.338788Z,2018-12-11T05:16:21.367295Z
txn_01cydv3mq9dfdwvv504tg2890j,7911448,,,fnce636119703054,173204557657276256,,,,wbjk464278239268,173204557657276256,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.609088Z,2018-12-11T05:16:21.620167Z
txn_01cydv3n35fk2myqsyz1qb9eyb,410842,,,fnce636119703054,474967042938877504,,,,wbjk464278239268,474967042938877504,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.989248Z,2018-12-11T05:16:22.011591Z
txn_01cydv4v4963fwxpapqpk0bvxj,2671226,,,fnce636119703054,355293650741382848,,,,wbjk464278239268,355293650741382848,,,,,,,{},{},confirmed,,,2018-12-11T05:17:00.937518Z,2018-12-11T05:17:07.178890Z
txn_01cydv3jcb5k39a0ea3j994s0g,218053,,,fnce636119703054,909765162427890048,,,,wbjk464278239268,909765162427890048,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.211816Z,2018-12-11T05:16:19.240512Z
txn_01cydv3jqmw8851qgktsyq55sc,4425684,,,fnce636119703054,613091320223818240,,,,wbjk464278239268,613091320223818240,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.572381Z,2018-12-11T05:16:19.589654Z
txn_01cydv3jwszf4qfqexp53ya8w6,6024045,,,fnce636119703054,9948459071917660,,,,wbjk464278239268,9948459071917660,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.737515Z,2018-12-11T05:16:19.774963Z
txn_01cydv3k7fg3tagwgdchqdq5qp,4609389,,,fnce636119703054,784747303134816512,,,,wbjk464278239268,784747303134816512,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.079469Z,2018-12-11T05:16:20.090569Z
txn_01cydv3m3v4hstpxf7qtdtfrn7,8858646,,,fnce636119703054,311521411269589312,,,,wbjk464278239268,311521411269589312,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.987350Z,2018-12-11T05:16:20.998063Z
txn_01cydv3mmfj93sjbpg2yefntq8,312147,,,fnce636119703054,647682114202278272,,,,wbjk464278239268,647682114202278272,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.520021Z,2018-12-11T05:16:21.551236Z
txn_01cydv3mx59hawqq26vxb7gv60,3104907,,,fnce636119703054,752720670308609152,,,,wbjk464278239268,752720670308609152,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.797528Z,2018-12-11T05:16:21.816935Z
txn_01cydv3nbf72cy2rsfyyejb2gg,1993454,,,fnce636119703054,875095171848902016,,,,wbjk464278239268,875095171848902016,,,,,,,{},{},confirmed,,,2018-12-11T05:16:22.255102Z,2018-12-11T05:16:22.275004Z
txn_01cydv3p59cwz4e57kddd61htv,5154569,,,fnce636119703054,621215193191595392,,,,wbjk464278239268,621215193191595392,,,,,,,{},{},confirmed,,,2018-12-11T05:16:23.081940Z,2018-12-11T05:16:23.111359Z
txn_01cydv3pdsyxcqrpxvgq8r07yg,9351844,,,fnce636119703054,302881967196765184,,,,wbjk464278239268,302881967196765184,,,,,,,{},{},confirmed,,,2018-12-11T05:16:23.353607Z,2018-12-11T05:16:23.371947Z
txn_01cydv3pk2m2fac31d7aze8fcm,783260,,,fnce636119703054,593221304406318336,,,,wbjk464278239268,593221304406318336,,,,,,,{},{},confirmed,,,2018-12-11T05:16:23.522050Z,2018-12-11T05:16:23.532982Z
txn_01cydv3pv61skzx6tn721b2khg,8638594,,,fnce636119703054,433764898936656832,,,,wbjk464278239268,433764898936656832,,,,,,,{},{},confirmed,,,2018-12-11T05:16:23.783009Z,2018-12-11T05:16:23.798457Z
txn_01cydv4vc5k04tna4me843s916,8768528,,,fnce636119703054,892040150337975936,,,,ymqx266207727059,892040150337975936,,,,,,,{},{},confirmed,,,2018-12-11T05:17:01.189282Z,2018-12-11T05:17:07.303487Z
txn_01cydv3jfjy2sn3cnycapqy6bb,3808917,,,fnce636119703054,185981017048434944,,,,wbjk464278239268,185981017048434944,,,,,,,{},{},confirmed,,,2018-12-11T05:16:19.315010Z,2018-12-11T05:16:19.326370Z
txn_01cydv3kabtncpycv2khvjecf7,9507600,,,fnce636119703054,235993024608921344,,,,wbjk464278239268,235993024608921344,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.171249Z,2018-12-11T05:16:20.190063Z
txn_01cydv3kcv3gvj7j74mgmnspq9,8720011,,,fnce636119703054,812011375890342272,,,,wbjk464278239268,812011375890342272,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.251717Z,2018-12-11T05:16:20.273967Z
txn_01cydv3kvnqjnhs0y8t1fw8q3w,7895837,,,fnce636119703054,561584322353821184,,,,wbjk464278239268,561584322353821184,,,,,,,{},{},confirmed,,,2018-12-11T05:16:20.725218Z,2018-12-11T05:16:20.738456Z
txn_01cydv3m98rwh515xgnc1qryyd,3487392,,,fnce636119703054,489848062947767424,,,,wbjk464278239268,489848062947767424,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.160890Z,2018-12-11T05:16:21.191181Z
txn_01cydv3mmg9a4nnn7fyfqpjgs1,5927690,,,fnce636119703054,769885335210031872,,,,wbjk464278239268,769885335210031872,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.520374Z,2018-12-11T05:16:21.538085Z
txn_01cydv3n04gfqr19nk2byhqa3h,2434249,,,fnce636119703054,50491575527927712,,,,wbjk464278239268,50491575527927712,,,,,,,{},{},confirmed,,,2018-12-11T05:16:21.892891Z,2018-12-11T05:16:21.917888Z
txn_01cydv3n61xyenc34v8d9mb2x3,2305661,,,fnce636119703054,464016768571699904,,,,wbjk464278239268,464016768571699904,,,,,,,{},{},confirmed,,,2018-12-11T05:16:22.081919Z,2018-12-11T05:16:22.101261Z
txn_01cydv3np4pddr5ft5tstdtf4y,8454109,,,fnce636119703054,643262917019417216,,,,wbjk464278239268,643262917019417216,,,,,,,{},{},confirmed,,,2018-12-11T05:16:22.596524Z,2018-12-11T05:16:22.614000Z
txn_01cydv3nza1zgj9dc9sswa0jfn,5764308,,,fnce636119703054,69719393343298904,,,,wbjk464278239268,69719393343298904,,,,,,,{},{},confirmed,,,2018-12-11T05:16:22.890064Z,2018-12-11T05:16:22.901528Z
